,PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
37494,37494,0,3,male,0.67,1,1,10.1,S
37495,37495,1,3,female,28.0,3,0,12.51,S
37496,37496,0,3,female,0.25,1,2,26.54,S
37497,37497,1,3,female,8.0,0,0,7.47,S
37498,37498,0,3,male,20.0,1,2,67.76,S
37499,37499,0,1,female,60.0,0,0,246.13,Q
37500,37500,0,2,female,6.0,0,0,16.87,S
37501,37501,1,3,female,8.0,0,0,7.29,C
37502,37502,0,3,male,20.0,1,0,7.76,S
37503,37503,0,2,male,45.0,0,0,9.09,S
37504,37504,1,2,male,18.0,0,0,5.54,S
37505,37505,0,3,female,6.0,1,1,22.56,S
37506,37506,0,1,male,20.0,0,1,11.07,S
37507,37507,0,2,male,73.0,0,0,10.92,S
37508,37508,0,3,female,,0,0,8.1,S
37509,37509,1,1,female,67.0,0,0,257.31,S
37510,37510,1,3,female,64.0,0,0,97.74,C
37511,37511,1,2,male,26.0,1,0,10.36,S
37512,37512,0,2,female,33.0,0,0,15.18,S
37513,37513,1,1,male,43.0,0,0,24.97,C
37514,37514,0,2,male,6.0,0,0,7.73,S
37515,37515,1,2,female,3.0,1,1,28.98,S
37516,37516,1,1,female,59.0,0,0,31.92,S
37517,37517,0,1,male,23.0,1,0,8.77,S
37518,37518,1,1,female,50.0,0,0,191.52,C
37519,37519,1,3,male,,1,0,8.94,S
37520,37520,0,3,male,55.0,0,0,9.49,S
37521,37521,0,2,male,18.0,0,0,9.06,S
37522,37522,0,1,female,31.0,3,0,19.54,S
37523,37523,0,3,male,,2,0,22.15,S
37524,37524,1,3,female,54.0,0,0,6.28,C
37525,37525,1,2,male,50.0,0,1,30.66,S
37526,37526,0,3,male,22.0,0,2,9.65,S
37527,37527,1,3,female,57.0,0,0,7.85,S
37528,37528,1,1,female,51.0,0,0,133.35,C
37529,37529,1,2,female,25.0,0,1,71.0,S
37530,37530,0,3,male,60.0,0,0,9.23,S
37531,37531,0,3,female,10.0,0,1,8.98,S
37532,37532,0,1,male,34.0,0,0,152.38,S
37533,37533,1,2,female,32.0,0,0,9.14,S
37534,37534,1,1,female,,1,0,489.31,C
37535,37535,0,1,female,56.0,0,0,24.49,Q
37536,37536,1,2,female,29.0,1,1,31.18,S
37537,37537,1,3,male,62.0,0,0,21.79,S
37538,37538,0,3,male,54.0,0,0,29.51,S
37539,37539,1,1,female,68.0,0,1,233.64,C
37540,37540,0,3,female,72.0,0,0,30.84,S
37541,37541,1,2,male,24.0,0,0,27.37,Q
37542,37542,0,3,male,60.0,4,0,21.38,S
37543,37543,0,1,female,56.0,1,0,31.28,Q
37544,37544,0,3,female,57.0,0,0,9.49,Q
37545,37545,0,3,male,36.0,0,0,10.29,S
37546,37546,0,3,male,49.0,0,0,10.06,S
37547,37547,1,1,male,33.0,1,2,67.57,C
37548,37548,1,1,male,54.0,0,1,132.83,C
37549,37549,1,2,female,56.0,0,0,28.0,S
37550,37550,1,3,female,8.0,0,1,8.45,S
37551,37551,1,1,male,24.0,0,0,27.17,S
37552,37552,1,2,male,2.0,4,1,28.05,S
37553,37553,1,1,female,41.0,2,0,201.04,S
37554,37554,0,2,male,50.0,0,0,23.53,S
37555,37555,0,2,female,62.0,1,2,63.87,S
37556,37556,0,1,female,54.0,0,2,28.37,S
37557,37557,1,3,female,57.0,0,2,20.12,S
37558,37558,0,3,male,24.0,0,0,8.2,S
37559,37559,0,3,male,48.0,1,0,32.37,S
37560,37560,0,1,female,49.0,2,2,93.02,Q
37561,37561,1,1,female,44.0,0,0,55.58,Q
37562,37562,0,2,male,22.0,2,0,27.81,S
37563,37563,0,2,male,31.0,0,0,7.69,S
37564,37564,1,1,female,59.0,0,0,24.72,S
37565,37565,0,1,male,54.0,0,0,137.59,S
37566,37566,1,1,female,60.0,0,0,30.52,S
37567,37567,1,3,male,42.0,1,1,78.82,S
37568,37568,0,3,male,9.0,1,1,30.21,S
37569,37569,0,2,male,32.0,0,0,12.97,S
37570,37570,0,3,female,54.0,0,0,5.44,S
37571,37571,1,2,female,47.0,0,0,9.44,S
37572,37572,0,3,male,59.0,0,0,8.98,S
37573,37573,1,1,female,66.0,0,0,24.77,Q
37574,37574,1,2,male,3.0,1,1,31.88,C
37575,37575,0,3,male,28.0,1,0,27.18,S
37576,37576,1,1,female,38.0,2,2,65.57,S
37577,37577,1,2,female,71.0,0,0,10.07,C
37578,37578,0,3,male,9.0,0,0,7.12,S
37579,37579,0,2,male,,0,0,11.11,S
37580,37580,1,1,female,55.0,0,0,204.99,C
37581,37581,0,3,female,29.0,0,0,12.23,S
37582,37582,1,3,male,23.0,0,0,12.35,S
37583,37583,0,1,male,34.0,1,3,27.32,S
37584,37584,0,3,female,28.0,0,0,9.0,S
37585,37585,0,3,male,25.0,0,0,11.99,S
37586,37586,1,3,male,46.0,0,0,7.31,S
37587,37587,0,2,male,22.0,0,0,8.74,S
37588,37588,1,1,female,57.0,0,1,32.04,S
37589,37589,0,3,male,21.0,0,0,8.45,S
37590,37590,0,3,male,29.0,0,0,9.84,S
37591,37591,0,1,female,44.0,1,3,25.5,S
37592,37592,1,2,female,60.0,0,0,26.73,S
37593,37593,0,1,female,44.0,1,2,68.45,C
37594,37594,0,1,male,31.0,1,1,29.9,S
37595,37595,1,3,female,11.0,3,0,21.13,S
37596,37596,0,2,male,51.0,0,0,31.43,S
37597,37597,1,1,female,19.0,1,2,223.6,C
37598,37598,1,1,female,74.0,0,1,10.73,Q
37599,37599,0,3,male,55.0,0,1,3.63,S
37600,37600,0,1,male,31.0,1,1,32.9,S
37601,37601,1,2,male,23.0,0,0,27.39,S
37602,37602,0,1,male,19.0,0,0,69.61,C
37603,37603,1,2,female,,4,1,31.21,S
37604,37604,1,3,male,52.0,0,0,8.71,S
37605,37605,0,1,female,61.0,0,0,54.61,S
37606,37606,0,3,male,28.0,0,0,10.12,S
37607,37607,0,3,male,46.0,0,0,8.35,C
37608,37608,1,2,female,42.0,2,0,27.14,S
37609,37609,1,3,female,39.0,0,2,25.81,S
37610,37610,0,3,male,,0,0,10.34,S
37611,37611,0,3,male,5.0,0,0,30.51,S
37612,37612,1,1,female,47.0,0,2,210.23,S
37613,37613,0,3,male,,3,0,10.61,S
37614,37614,0,1,female,73.0,0,0,94.14,Q
37615,37615,1,2,female,57.0,0,1,26.25,Q
37616,37616,1,2,male,61.0,2,0,28.96,S
37617,37617,1,2,female,52.0,0,0,11.84,S
37618,37618,1,1,male,43.0,1,0,328.34,S
37619,37619,1,2,female,73.0,0,0,28.1,S
37620,37620,0,2,female,66.0,0,9,106.68,S
37621,37621,0,2,male,26.0,1,2,82.17,S
37622,37622,1,2,female,73.0,2,1,10.92,C
37623,37623,1,1,female,64.0,0,0,181.12,C
37624,37624,0,3,male,50.0,0,0,10.54,S
37625,37625,1,2,male,17.0,0,1,8.69,S
37626,37626,0,1,male,24.0,0,0,24.71,S
37627,37627,0,1,female,71.0,0,0,24.02,S
37628,37628,0,2,male,21.0,0,0,12.24,S
37629,37629,1,3,female,67.0,0,0,6.0,S
37630,37630,1,1,female,60.0,0,0,59.14,Q
37631,37631,1,2,female,28.0,0,0,7.13,S
37632,37632,0,3,male,61.0,0,0,9.58,S
37633,37633,0,1,male,21.0,2,0,66.07,C
37634,37634,1,1,female,15.0,0,0,59.12,Q
37635,37635,1,1,male,52.0,0,0,216.49,C
37636,37636,0,3,male,59.0,0,0,7.32,S
37637,37637,1,3,male,19.0,0,0,9.32,C
37638,37638,0,1,male,,1,2,27.3,C
37639,37639,0,3,female,44.0,0,0,6.47,S
37640,37640,1,1,male,42.0,0,0,29.13,C
37641,37641,0,1,male,38.0,0,1,28.19,S
37642,37642,1,3,male,3.0,0,0,10.27,S
37643,37643,1,1,female,50.0,0,0,117.7,C
37644,37644,1,1,male,38.0,0,1,59.78,S
37645,37645,0,1,male,28.0,1,1,67.34,S
37646,37646,1,1,male,69.0,0,2,27.47,Q
37647,37647,1,1,female,56.0,2,0,11.88,C
37648,37648,0,1,female,65.0,0,0,288.98,Q
37649,37649,0,1,male,52.0,2,0,54.79,S
37650,37650,0,1,male,43.0,2,0,64.63,S
37651,37651,0,1,female,61.0,0,0,25.77,C
37652,37652,0,3,male,64.0,3,0,14.75,S
37653,37653,0,3,female,0.83,1,2,69.11,S
37654,37654,0,3,male,33.0,0,0,10.85,S
37655,37655,0,3,male,40.0,0,1,75.69,S
37656,37656,0,2,female,30.0,1,0,6.79,Q
37657,37657,0,2,female,36.0,0,0,8.4,Q
37658,37658,1,2,male,30.0,0,0,30.64,S
37659,37659,0,3,female,4.0,1,2,79.46,S
37660,37660,0,3,male,22.0,0,0,10.12,S
37661,37661,1,2,female,70.0,0,0,24.53,Q
37662,37662,1,2,female,70.0,0,0,31.23,S
37663,37663,1,3,female,22.0,0,0,9.29,S
37664,37664,0,2,male,40.0,0,0,30.83,S
37665,37665,1,1,female,47.0,1,0,175.5,C
37666,37666,0,3,female,24.0,0,4,11.63,S
37667,37667,1,1,female,52.0,0,1,35.01,S
37668,37668,0,1,male,55.0,0,0,9.35,C
37669,37669,1,1,male,48.0,8,0,510.21,C
37670,37670,0,3,male,19.0,0,0,9.65,S
37671,37671,0,3,female,29.0,0,0,6.04,S
37672,37672,1,1,male,33.0,0,0,111.06,C
37673,37673,0,1,male,33.0,0,0,27.1,S
37674,37674,0,2,male,55.0,0,0,6.85,S
37675,37675,0,1,male,21.0,0,0,58.31,S
37676,37676,0,1,male,55.0,2,0,107.29,S
37677,37677,0,1,female,57.0,0,2,105.99,S
37678,37678,1,2,male,24.0,0,0,8.69,C
37679,37679,1,2,female,9.0,2,1,27.65,C
37680,37680,0,2,male,30.0,0,0,10.37,S
37681,37681,1,3,female,48.0,0,1,10.86,C
37682,37682,1,2,female,65.0,0,0,7.83,S
37683,37683,1,3,male,50.0,0,0,7.53,S
37684,37684,0,3,male,22.0,0,0,27.04,S
37685,37685,0,3,female,56.0,0,0,7.46,S
37686,37686,0,3,male,51.0,0,0,8.95,S
37687,37687,0,3,female,22.0,1,2,29.62,S
37688,37688,0,3,female,43.0,0,5,10.84,S
37689,37689,0,3,male,60.0,0,0,5.04,S
37690,37690,0,3,male,33.0,0,0,9.35,S
37691,37691,1,3,female,60.0,0,1,27.87,S
37692,37692,0,1,male,48.0,0,0,32.68,S
37693,37693,0,1,male,48.0,1,0,29.31,S
37694,37694,0,3,male,22.0,0,0,6.48,S
37695,37695,0,3,male,54.0,0,0,8.96,S
37696,37696,1,1,female,32.0,1,0,50.76,S
37697,37697,1,1,female,40.0,1,1,264.32,S
37698,37698,0,1,male,22.0,0,1,72.33,S
37699,37699,0,2,male,53.0,0,0,24.37,S
37700,37700,1,1,male,48.0,2,0,95.15,S
37701,37701,1,1,male,45.0,1,0,63.86,S
37702,37702,0,2,male,54.0,0,0,8.95,S
37703,37703,0,3,male,34.0,0,0,7.85,S
37704,37704,0,1,male,35.0,0,2,68.55,C
37705,37705,0,3,male,24.0,0,0,7.14,Q
37706,37706,1,2,female,42.0,0,0,31.7,C
37707,37707,1,1,female,45.0,0,0,23.47,S
37708,37708,0,2,male,44.0,0,0,9.17,S
37709,37709,0,3,male,56.0,0,0,6.02,S
37710,37710,0,3,male,60.0,0,0,8.86,S
37711,37711,0,2,female,66.0,0,0,35.1,C
37712,37712,1,3,male,59.0,1,1,84.41,S
37713,37713,0,2,male,71.0,0,1,23.86,S
37714,37714,0,2,female,26.0,1,0,9.37,S
37715,37715,0,2,male,61.0,0,0,21.58,S
37716,37716,1,1,female,38.0,0,0,72.52,Q
37717,37717,1,2,female,31.0,0,0,13.06,C
37718,37718,1,2,female,26.0,1,0,106.09,Q
37719,37719,1,1,female,50.0,1,0,48.9,Q
37720,37720,1,2,female,55.0,0,0,27.97,C
37721,37721,0,3,male,69.0,0,0,10.41,S
37722,37722,1,1,female,63.0,0,0,24.03,C
37723,37723,0,3,male,27.0,0,0,29.63,S
37724,37724,1,2,female,37.0,0,1,30.03,S
37725,37725,0,2,male,31.0,0,0,24.21,S
37726,37726,1,2,female,7.0,1,2,33.1,C
37727,37727,0,3,male,42.0,0,0,7.73,C
37728,37728,1,2,female,6.0,1,1,33.29,S
37729,37729,0,3,male,43.0,0,0,24.49,S
37730,37730,0,3,male,4.0,1,2,75.45,C
37731,37731,1,3,female,61.0,0,1,27.76,C
37732,37732,1,2,female,44.0,0,0,13.53,C
37733,37733,1,1,female,51.0,0,0,27.66,C
37734,37734,1,2,female,22.0,1,0,26.93,S
37735,37735,0,3,female,6.0,1,2,29.37,S
37736,37736,1,3,male,7.0,3,1,24.83,S
37737,37737,0,3,male,21.0,0,0,11.29,S
37738,37738,0,1,male,52.0,0,0,21.35,S
37739,37739,1,1,female,44.0,1,1,9.21,C
37740,37740,0,3,female,32.0,0,0,10.58,S
37741,37741,0,3,male,32.0,2,0,29.83,S
37742,37742,1,1,female,59.0,0,0,297.05,S
37743,37743,0,2,male,58.0,1,0,11.02,S
37744,37744,1,1,male,47.0,0,0,56.1,C
37745,37745,0,1,male,43.0,0,0,29.28,S
37746,37746,0,2,male,59.0,0,0,8.28,C
37747,37747,0,3,male,31.0,0,0,4.99,S
37748,37748,0,3,male,33.0,0,0,5.75,S
37749,37749,0,3,male,22.0,0,0,9.39,S
37750,37750,0,1,male,32.0,1,0,137.06,S
37751,37751,0,3,male,23.0,0,0,10.05,S
37752,37752,0,1,male,26.0,1,0,121.88,S
37753,37753,1,1,male,24.0,1,0,226.84,C
37754,37754,0,3,male,25.0,0,0,27.6,S
37755,37755,1,1,male,54.0,0,0,57.16,C
37756,37756,0,3,male,24.0,0,0,6.42,S
37757,37757,1,3,female,,1,2,32.12,S
37758,37758,0,3,male,24.0,0,0,20.82,S
37759,37759,0,2,male,8.0,1,0,10.69,S
37760,37760,0,3,female,9.0,1,1,30.61,C
37761,37761,0,1,female,44.0,1,2,40.32,S
37762,37762,0,2,male,37.0,0,0,5.56,S
37763,37763,0,2,female,5.0,1,1,84.57,S
37764,37764,1,3,male,24.0,0,0,9.4,S
37765,37765,0,1,male,52.0,1,2,76.98,S
37766,37766,0,1,female,38.0,3,5,141.87,S
37767,37767,1,1,female,27.0,0,0,32.31,C
37768,37768,0,1,male,47.0,0,0,66.06,S
37769,37769,1,1,female,38.0,0,0,30.7,C
37770,37770,0,3,male,26.0,0,0,10.19,S
37771,37771,0,3,female,23.0,0,1,13.43,S
37772,37772,0,1,male,32.0,1,2,79.5,S
37773,37773,0,3,male,29.0,0,0,7.93,S
37774,37774,1,2,female,22.0,0,0,26.19,S
37775,37775,0,3,male,25.0,0,0,28.81,S
37776,37776,0,2,male,33.0,0,0,29.87,S
37777,37777,1,3,male,18.0,0,0,5.74,S
37778,37778,1,1,male,27.0,0,0,78.03,C
37779,37779,0,3,male,22.0,0,0,8.03,S
37780,37780,0,1,male,19.0,1,0,30.93,S
37781,37781,1,1,female,51.0,0,0,290.64,Q
37782,37782,1,1,male,31.0,1,1,32.56,S
37783,37783,1,3,female,59.0,0,0,7.67,S
37784,37784,1,1,female,68.0,1,1,31.06,C
37785,37785,0,3,female,45.0,0,0,13.17,S
37786,37786,1,2,female,45.0,0,0,28.16,S
37787,37787,0,3,male,32.0,0,0,7.78,S
37788,37788,1,1,female,23.0,0,0,10.83,C
37789,37789,0,2,female,30.0,3,0,10.06,S
37790,37790,0,3,male,8.0,0,0,10.76,S
37791,37791,1,2,female,47.0,0,0,25.56,C
37792,37792,0,3,female,21.0,0,0,8.15,S
37793,37793,0,1,male,45.0,0,0,12.05,C
37794,37794,1,1,female,66.0,2,0,90.52,C
37795,37795,0,1,female,50.0,0,0,7.0,Q
37796,37796,1,1,female,42.0,0,0,118.36,Q
37797,37797,0,3,female,41.0,0,0,8.71,S
37798,37798,0,1,female,60.0,1,0,74.94,Q
37799,37799,0,3,male,31.0,0,0,10.29,S
37800,37800,0,1,male,52.0,1,0,81.36,S
37801,37801,0,2,male,49.0,0,0,7.55,C
37802,37802,0,3,male,29.0,0,0,12.01,S
37803,37803,1,1,female,37.0,0,0,30.03,C
37804,37804,0,2,male,16.0,2,2,30.05,S
37805,37805,0,3,male,33.0,0,0,11.23,S
37806,37806,1,1,male,35.0,1,0,26.31,S
37807,37807,1,3,male,64.0,0,0,9.68,C
37808,37808,0,2,female,54.0,0,1,9.35,S
37809,37809,0,3,male,26.0,0,0,7.63,S
37810,37810,0,3,male,35.0,0,0,8.76,S
37811,37811,0,3,male,6.0,2,2,57.79,S
37812,37812,0,3,male,47.0,0,0,7.9,S
37813,37813,0,2,male,55.0,0,0,29.26,S
37814,37814,0,2,male,37.0,0,0,7.08,S
37815,37815,0,3,male,55.0,0,0,11.04,S
37816,37816,0,3,male,32.0,0,0,11.01,S
37817,37817,0,2,female,6.0,2,0,24.03,S
37818,37818,0,1,male,47.0,1,0,27.06,S
37819,37819,0,3,male,31.0,0,0,7.66,S
37820,37820,1,2,female,33.0,0,0,30.89,S
37821,37821,1,3,male,37.0,0,0,10.7,S
37822,37822,0,3,male,33.0,0,0,7.11,S
37823,37823,0,2,female,27.0,0,0,52.68,S
37824,37824,1,1,male,58.0,0,0,118.64,Q
37825,37825,0,3,male,,0,0,8.85,S
37826,37826,0,1,male,57.0,0,0,31.8,C
37827,37827,0,2,male,43.0,0,0,9.44,S
37828,37828,0,1,female,27.0,0,2,206.71,C
37829,37829,0,1,male,55.0,1,2,47.01,S
37830,37830,1,2,male,7.0,1,0,28.63,C
37831,37831,0,3,male,24.0,0,0,8.2,S
37832,37832,0,3,female,,3,0,12.95,S
37833,37833,1,1,male,48.0,1,0,182.8,C
37834,37834,1,1,female,58.0,0,0,30.62,S
37835,37835,0,2,male,39.0,0,0,27.7,S
37836,37836,0,3,male,46.0,0,0,8.36,S
37837,37837,0,2,male,19.0,0,0,7.22,S
37838,37838,1,1,male,29.0,0,0,28.61,S
37839,37839,0,3,male,32.0,0,0,9.82,S
37840,37840,1,1,female,41.0,0,0,66.99,C
37841,37841,1,2,female,13.0,0,1,29.3,S
37842,37842,0,3,female,68.0,0,1,11.7,S
37843,37843,1,2,female,41.0,0,0,40.71,S
37844,37844,0,1,male,44.0,0,0,27.13,S
37845,37845,0,2,female,70.0,0,0,24.42,Q
37846,37846,0,2,male,34.0,0,0,8.49,S
37847,37847,1,2,female,6.0,0,0,26.12,S
37848,37848,0,3,male,46.0,0,0,11.18,S
37849,37849,1,1,female,51.0,0,0,99.42,C
37850,37850,1,2,female,61.0,1,1,24.84,C
37851,37851,1,3,female,11.0,2,2,35.18,S
37852,37852,0,3,female,58.0,0,0,6.79,S
37853,37853,0,2,female,13.0,0,2,12.97,S
37854,37854,1,1,female,,0,0,35.0,C
37855,37855,0,3,male,60.0,0,0,4.75,S
37856,37856,0,3,male,62.0,2,0,8.91,S
37857,37857,0,3,female,77.0,0,0,12.16,C
37858,37858,0,3,male,33.0,0,0,28.06,S
37859,37859,0,3,male,66.0,0,0,6.97,S
37860,37860,1,1,female,47.0,0,0,34.25,C
37861,37861,0,2,female,26.0,0,1,36.89,S
37862,37862,0,3,male,63.0,0,0,3.46,S
37863,37863,1,3,female,25.0,0,0,17.7,S
37864,37864,0,1,male,48.0,1,5,29.13,S
37865,37865,1,3,male,43.0,0,0,9.26,S
37866,37866,1,2,female,59.0,0,0,36.12,S
37867,37867,0,3,male,,2,0,12.94,S
37868,37868,1,1,female,53.0,0,0,84.17,C
37869,37869,0,1,female,61.0,1,0,66.87,S
37870,37870,1,1,female,44.0,0,0,282.34,C
37871,37871,1,2,female,72.0,0,1,8.67,S
37872,37872,1,3,male,35.0,0,0,12.51,S
37873,37873,0,2,male,36.0,2,0,52.43,S
37874,37874,1,1,female,47.0,0,0,367.17,Q
37875,37875,0,3,male,25.0,0,0,6.26,S
37876,37876,0,3,female,30.0,5,2,22.32,S
37877,37877,0,3,male,23.0,0,0,5.2,S
37878,37878,0,1,male,19.0,0,1,9.91,S
37879,37879,1,2,female,61.0,0,0,25.21,C
37880,37880,0,1,male,42.0,0,0,66.48,S
37881,37881,0,2,female,41.0,0,0,12.76,S
37882,37882,1,1,female,37.0,1,0,257.1,S
37883,37883,0,3,male,61.0,0,0,9.41,S
37884,37884,0,3,male,4.0,0,1,26.75,S
37885,37885,1,1,female,35.0,1,0,79.85,C
37886,37886,1,3,female,66.0,0,0,10.81,S
37887,37887,0,1,male,35.0,0,0,10.7,S
37888,37888,1,3,female,35.0,0,1,11.7,C
37889,37889,1,2,female,67.0,0,0,38.51,C
37890,37890,1,2,female,63.0,0,0,10.47,S
37891,37891,0,3,male,21.0,0,1,24.53,S
37892,37892,1,1,male,38.0,2,1,24.3,S
37893,37893,1,2,male,19.0,1,0,179.95,S
37894,37894,0,3,male,8.0,8,1,11.81,S
37895,37895,0,3,female,42.0,0,1,9.13,S
37896,37896,0,2,male,25.0,0,0,10.56,S
37897,37897,1,2,female,51.0,0,0,9.27,S
37898,37898,0,3,male,22.0,0,0,29.49,S
37899,37899,0,3,female,47.0,0,0,9.44,S
37900,37900,0,3,male,30.0,0,0,9.24,S
37901,37901,0,3,female,29.0,0,0,11.25,S
37902,37902,0,1,female,56.0,1,2,80.79,C
37903,37903,1,3,male,0.58,1,1,11.84,S
37904,37904,0,3,male,41.0,0,0,,S
37905,37905,0,2,male,55.0,0,0,25.73,S
37906,37906,0,3,male,35.0,0,0,13.34,S
37907,37907,1,2,male,49.0,0,1,22.78,S
37908,37908,0,1,male,40.0,3,2,69.63,S
37909,37909,0,1,male,,0,0,6.97,S
37910,37910,0,1,male,63.0,0,0,10.66,S
37911,37911,0,3,male,40.0,0,0,6.64,S
37912,37912,1,3,male,51.0,0,0,8.28,C
37913,37913,1,2,female,50.0,0,0,27.91,S
37914,37914,0,2,female,58.0,1,3,74.76,Q
37915,37915,0,3,male,27.0,0,0,7.91,S
37916,37916,0,2,male,8.0,1,1,25.68,S
37917,37917,0,1,male,38.0,0,0,29.37,C
37918,37918,0,2,male,28.0,0,0,8.29,S
37919,37919,1,3,female,25.0,0,0,9.44,S
37920,37920,0,3,male,26.0,0,0,27.76,S
37921,37921,1,1,female,30.0,1,0,674.94,S
37922,37922,0,3,male,26.0,1,0,9.51,S
37923,37923,0,3,male,2.0,1,2,33.68,S
37924,37924,1,3,male,56.0,3,0,12.61,S
37925,37925,0,3,female,,1,2,34.6,S
37926,37926,0,3,male,27.0,1,2,71.54,S
37927,37927,0,2,male,3.0,2,1,29.76,S
37928,37928,0,1,male,58.0,0,2,111.53,S
37929,37929,1,2,female,42.0,0,2,25.31,S
37930,37930,0,2,male,26.0,0,0,24.52,S
37931,37931,1,3,male,26.0,0,0,33.55,S
37932,37932,1,2,female,29.0,0,0,10.54,C
37933,37933,0,1,male,64.0,1,0,25.32,S
37934,37934,1,1,male,56.0,0,0,9.49,S
37935,37935,1,2,female,46.0,0,2,12.53,C
37936,37936,0,1,male,57.0,0,0,79.37,C
37937,37937,1,2,female,41.0,0,1,33.54,C
37938,37938,0,3,female,1.0,1,1,36.4,S
37939,37939,1,2,female,63.0,0,0,10.84,C
37940,37940,1,3,male,65.0,0,0,20.99,S
37941,37941,1,1,female,36.0,1,0,166.57,S
37942,37942,1,1,female,,0,0,201.15,C
37943,37943,1,2,female,23.0,0,0,7.85,C
37944,37944,0,1,female,,1,0,7.63,C
37945,37945,0,3,male,28.0,0,0,7.8,S
37946,37946,1,3,female,66.0,0,1,30.93,S
37947,37947,0,3,male,20.0,0,0,6.44,S
37948,37948,0,3,male,56.0,0,0,25.22,S
37949,37949,0,3,female,11.0,1,3,10.57,C
37950,37950,1,1,male,33.0,1,0,235.75,C
37951,37951,1,2,female,59.0,0,1,29.35,S
37952,37952,0,3,male,51.0,1,0,106.66,S
37953,37953,0,2,male,33.0,0,0,10.24,S
37954,37954,1,2,female,26.0,0,0,20.47,S
37955,37955,0,3,male,43.0,0,0,11.72,S
37956,37956,1,2,female,4.0,4,1,28.76,S
37957,37957,1,1,female,59.0,0,9,197.23,S
37958,37958,0,3,male,20.0,1,0,27.08,C
37959,37959,0,2,female,19.0,0,1,14.79,S
37960,37960,0,2,male,27.0,0,0,56.23,S
37961,37961,1,3,female,4.0,1,2,93.09,C
37962,37962,0,3,male,38.0,2,0,30.0,S
37963,37963,0,2,male,46.0,0,1,20.99,S
37964,37964,1,2,female,43.0,0,0,21.82,C
37965,37965,0,1,female,7.0,1,0,69.49,S
37966,37966,1,2,female,59.0,0,0,28.78,C
37967,37967,1,1,female,45.0,0,0,19.25,C
37968,37968,1,1,female,30.0,0,0,66.53,C
37969,37969,1,3,female,30.0,0,0,25.57,C
37970,37970,1,3,female,29.0,0,0,10.17,S
37971,37971,0,2,male,63.0,0,0,30.79,S
37972,37972,0,3,male,20.0,0,0,4.45,S
37973,37973,1,1,female,47.0,0,1,56.36,S
37974,37974,0,2,male,41.0,2,0,26.03,Q
37975,37975,1,1,female,51.0,0,0,188.67,S
37976,37976,1,2,male,49.0,1,1,27.17,S
37977,37977,1,2,male,38.0,0,0,34.37,S
37978,37978,0,3,female,35.0,0,0,7.94,S
37979,37979,0,2,male,,0,1,26.12,S
37980,37980,0,3,male,19.0,0,0,8.71,S
37981,37981,0,1,male,57.0,0,0,116.7,Q
37982,37982,0,1,male,53.0,0,1,26.6,S
37983,37983,0,3,male,31.0,0,0,6.14,S
37984,37984,1,2,male,46.0,0,0,6.63,Q
37985,37985,1,2,female,51.0,0,0,26.92,C
37986,37986,1,2,male,46.0,1,0,24.05,S
37987,37987,1,1,male,51.0,1,0,27.43,S
37988,37988,0,3,male,60.0,0,0,27.32,S
37989,37989,1,2,female,2.0,1,1,29.1,C
37990,37990,1,1,female,39.0,1,0,51.77,Q
37991,37991,0,1,female,67.0,1,0,113.88,S
37992,37992,0,2,male,58.0,0,1,9.08,S
37993,37993,0,3,male,31.0,0,2,24.11,S
37994,37994,0,1,male,56.0,1,0,278.49,S
37995,37995,1,2,female,29.0,0,0,33.78,C
37996,37996,0,3,female,56.0,1,0,9.9,S
37997,37997,1,1,female,40.0,3,0,29.1,S
37998,37998,1,2,female,,0,1,31.34,S
37999,37999,1,1,male,49.0,0,0,8.74,C
38000,38000,0,3,male,20.0,0,0,53.51,S
38001,38001,1,1,female,46.0,0,0,209.71,C
38002,38002,0,1,male,39.0,0,0,121.24,S
38003,38003,1,3,male,50.0,4,0,27.87,S
38004,38004,1,2,female,22.0,0,0,16.53,S
38005,38005,0,3,male,29.0,0,0,10.66,S
38006,38006,0,2,female,60.0,0,0,10.45,S
38007,38007,1,2,female,32.0,3,0,8.72,S
38008,38008,0,1,male,51.0,0,0,26.49,S
38009,38009,0,3,male,23.0,1,0,27.08,C
38010,38010,1,2,male,65.0,0,0,28.76,S
38011,38011,0,3,female,44.0,0,0,6.0,S
38012,38012,1,3,female,31.0,0,0,8.43,S
38013,38013,0,1,male,33.0,1,1,67.06,C
38014,38014,0,2,male,44.0,0,0,22.88,C
38015,38015,1,1,male,29.0,0,0,77.27,S
38016,38016,0,3,female,3.0,1,2,37.77,S
38017,38017,1,1,female,57.0,0,0,9.66,S
38018,38018,0,3,male,21.0,5,0,10.76,S
38019,38019,1,1,male,22.0,0,0,31.66,S
38020,38020,1,3,male,62.0,0,0,21.71,S
38021,38021,0,3,male,59.0,0,0,9.27,S
38022,38022,0,3,male,20.0,0,0,11.12,S
38023,38023,0,3,male,39.0,0,0,10.67,S
38024,38024,0,2,male,39.0,0,0,6.68,S
38025,38025,0,2,male,53.0,1,0,9.24,S
38026,38026,1,3,female,8.0,1,1,32.58,S
38027,38027,1,2,female,23.0,0,0,18.71,S
38028,38028,0,3,male,31.0,0,0,8.37,S
38029,38029,1,2,female,19.0,1,1,31.87,S
38030,38030,0,3,female,54.0,1,3,12.37,S
38031,38031,1,1,male,45.0,1,0,115.02,C
