,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_C,Embarked_Q,Embarked_S
37320,0,3,1,26.0,2,0,8.64,0,0,1
37321,1,3,0,37.0,0,1,26.37,0,0,1
37322,1,1,0,37.0,0,0,26.28,1,0,0
37323,1,1,0,59.0,0,0,33.93,1,0,0
37324,0,3,1,29.0,0,0,9.35,0,0,1
37325,1,1,0,61.0,1,0,10.56,0,0,1
37326,0,2,0,8.0,1,1,71.51,0,0,1
37327,1,2,1,40.0,0,1,8.66,0,0,1
37328,1,1,0,60.0,0,0,87.18,1,0,0
37329,0,2,0,9.0,0,2,10.41,0,0,1
37330,0,3,1,24.0,0,0,29.86,0,0,1
37331,0,2,1,53.0,1,0,19.84,0,0,1
37332,0,1,1,42.0,1,0,30.01,0,0,1
37333,0,3,1,28.0,0,0,5.9,0,0,1
37334,0,3,0,11.0,1,1,33.09,1,0,0
37335,0,3,1,23.0,0,0,9.91,0,0,1
37336,0,2,1,65.0,1,0,9.36,0,0,1
37337,0,3,1,24.0,0,1,11.36,0,0,1
37338,0,3,1,38.0,0,0,10.32,0,0,1
37339,0,2,1,50.0,0,0,25.69,0,0,1
37340,1,1,0,54.0,0,0,31.88,1,0,0
37341,1,1,0,24.0,1,0,143.25,0,0,1
37342,1,2,1,49.0,0,0,9.38,0,0,1
37343,0,2,1,57.0,0,0,29.09,0,0,1
37344,0,3,1,48.0,0,0,26.68,0,0,1
37345,0,3,1,26.0,0,0,9.76,0,0,1
37346,0,1,1,61.0,0,0,118.85,0,0,1
37347,0,3,0,61.0,0,0,8.89,0,1,0
37348,0,3,0,52.0,0,0,26.51,0,0,1
37349,1,1,1,40.0,0,0,114.28,1,0,0
37350,1,1,0,37.0,0,0,24.44,0,1,0
37351,1,3,0,28.0,0,0,11.41,1,0,0
37352,0,3,1,42.0,4,0,20.72,0,0,1
37353,0,1,0,60.0,0,0,27.07,1,0,0
37354,0,1,1,37.0,1,2,32.26,0,0,1
37355,0,1,1,19.0,1,1,226.2,0,0,1
37356,1,3,0,38.0,1,1,31.12,1,0,0
37357,1,3,0,50.0,0,1,26.99,1,0,0
37358,0,3,1,50.0,0,2,14.5,0,0,1
37359,1,3,0,23.0,0,2,8.29,0,0,1
37360,1,1,0,55.0,0,0,14.14,0,0,1
37361,1,1,0,43.0,1,0,34.16,0,0,1
37362,0,3,1,1.0,4,1,32.67,0,0,1
37363,0,3,1,27.0,0,0,7.45,0,0,1
37364,0,2,0,54.0,1,1,28.31,1,0,0
37365,0,3,1,22.0,0,0,6.16,0,0,1
37366,1,1,0,54.0,0,0,245.5,0,0,1
37367,1,3,0,9.0,0,2,23.53,1,0,0
37368,1,2,0,38.0,0,0,6.65,0,1,0
37369,1,2,0,58.0,0,2,28.16,1,0,0
37370,0,1,0,52.0,0,0,62.94,0,0,1
37371,1,2,0,53.0,2,0,10.58,0,0,1
37372,1,2,0,45.0,1,1,12.35,0,0,1
37373,0,3,1,42.0,0,0,5.32,0,0,1
37374,1,2,1,44.0,0,0,11.06,0,0,1
37375,1,3,0,29.0,0,0,7.65,0,0,1
37376,1,1,0,39.0,1,2,172.32,1,0,0
37377,1,1,0,55.0,0,0,75.79,0,1,0
37378,1,3,0,27.0,0,0,9.22,0,0,1
37379,0,3,1,38.0,0,0,7.51,0,0,1
37380,1,2,0,13.0,1,1,34.21,1,0,0
37381,0,2,1,23.0,0,0,8.18,0,0,1
37382,1,1,0,50.0,2,0,34.12,1,0,0
37383,0,3,1,45.0,0,0,7.57,0,0,1
37384,1,1,0,11.0,0,0,77.48,1,0,0
37385,0,3,1,38.0,0,0,10.05,0,0,1
37386,1,2,1,24.0,0,0,29.55,0,0,1
37387,0,3,0,38.0,1,1,34.16,0,0,1
37388,0,1,1,22.0,0,0,26.58,0,0,1
37389,0,1,0,42.0,0,0,29.76,0,0,1
37390,0,1,1,40.0,1,0,214.11,0,0,1
37391,0,3,1,43.0,1,2,13.74,0,0,1
37392,0,1,1,42.0,0,0,201.15,0,1,0
37393,1,2,0,29.0,0,0,13.11,1,0,0
37394,0,3,1,56.0,0,0,21.47,0,0,1
37395,1,2,1,61.0,0,0,7.54,1,0,0
37396,0,1,0,48.0,0,1,107.21,0,1,0
37397,0,3,1,35.0,0,0,5.96,0,0,1
37398,0,3,1,44.0,0,0,7.15,0,0,1
37399,1,2,0,58.0,0,0,12.01,1,0,0
37400,0,1,0,59.0,0,2,52.57,0,0,1
37401,0,3,1,43.0,0,0,11.44,0,0,1
37402,0,3,0,19.0,0,0,5.39,1,0,0
37403,0,1,1,51.0,1,2,64.96,1,0,0
37404,0,3,1,41.0,0,2,9.99,0,0,1
37405,1,3,1,65.0,0,0,7.15,1,0,0
37406,1,2,0,10.0,0,0,12.24,0,0,1
37407,0,3,1,35.0,0,0,8.48,0,0,1
37408,0,3,1,26.0,0,0,28.5,0,0,1
37409,1,2,0,51.0,0,0,28.85,0,0,1
37410,0,1,1,39.0,0,1,35.64,1,0,0
37411,0,1,1,28.0,1,2,83.82,0,0,1
37412,1,3,0,31.0,0,0,8.78,0,0,1
37413,0,3,1,55.0,0,0,24.98,0,0,1
37414,1,2,0,20.0,1,0,5.73,0,0,1
37415,0,2,1,52.0,0,0,22.64,0,0,1
37416,0,1,1,51.0,1,0,131.09,0,0,1
37417,0,3,1,3.0,1,2,86.08,0,0,1
37418,1,2,0,28.0,0,0,10.84,1,0,0
37419,1,3,0,25.0,0,0,20.64,1,0,0
37420,1,2,0,70.0,0,0,31.29,1,0,0
37421,0,3,1,22.0,0,0,10.72,0,0,1
37422,1,2,0,18.0,0,0,11.77,1,0,0
37423,1,1,0,36.0,0,2,31.59,1,0,0
37424,0,3,0,31.0,0,0,8.71,0,0,1
37425,1,2,0,40.0,0,0,189.15,1,0,0
37426,0,2,0,23.0,0,0,13.4,0,0,1
37427,1,2,0,59.0,0,0,29.32,0,0,1
37428,0,2,1,48.0,0,2,7.1,0,0,1
37429,0,3,1,49.0,1,0,9.78,0,0,1
37430,0,3,1,45.0,0,0,11.72,0,0,1
37431,0,2,1,38.0,0,0,28.06,0,0,1
37432,0,2,1,56.0,0,0,7.31,0,0,1
37433,1,1,1,65.0,0,0,202.41,0,1,0
37434,1,1,0,62.0,0,0,36.7,1,0,0
37435,0,2,1,56.0,0,1,10.37,0,0,1
37436,1,1,0,35.0,0,0,29.08,0,0,1
37437,1,1,1,35.0,0,0,9.37,0,0,1
37438,1,3,0,3.0,1,2,84.8,1,0,0
37439,0,2,0,69.5,2,0,26.72,0,0,1
37440,1,2,0,48.0,0,0,65.36,1,0,0
37441,0,2,1,34.0,0,0,21.33,0,0,1
37442,0,3,1,48.0,0,0,7.42,0,0,1
37443,1,2,1,54.0,0,0,28.13,0,0,1
37444,1,3,0,60.0,0,0,6.02,0,0,1
37445,0,1,1,34.0,1,0,11.0,0,0,1
37446,0,2,1,64.0,2,0,24.7,0,0,1
37447,1,3,0,24.0,1,2,30.58,0,0,1
37448,0,3,1,34.0,0,0,26.13,0,0,1
37449,0,3,1,30.0,0,0,9.06,0,0,1
37450,0,3,1,17.0,0,0,8.82,0,0,1
37451,0,3,1,53.0,0,0,21.77,0,0,1
37452,1,3,0,5.0,1,2,37.4,1,0,0
37453,0,3,1,12.0,0,0,10.86,0,0,1
37454,0,3,1,47.0,0,0,11.37,0,0,1
37455,1,3,0,26.0,0,0,11.84,0,1,0
37456,1,3,1,61.0,0,0,10.74,0,0,1
37457,0,3,1,59.0,0,2,10.98,0,0,1
37458,1,1,1,17.0,2,0,73.16,0,0,1
37459,0,1,1,40.0,0,0,27.12,0,1,0
37460,0,3,1,41.0,1,0,10.82,0,0,1
37461,0,2,1,39.0,0,0,19.83,0,0,1
37462,1,3,0,0.42,1,1,69.49,0,0,1
37463,1,1,1,21.0,2,0,14.53,0,0,1
37464,1,2,0,7.0,0,0,8.16,0,0,1
37465,1,1,1,33.0,0,2,67.64,0,0,1
37466,0,2,1,25.0,0,0,9.64,0,0,1
37467,1,1,1,58.0,0,0,10.96,0,0,1
37468,0,1,1,52.0,1,0,69.87,0,1,0
37469,1,3,0,23.0,0,0,11.22,0,0,1
37470,0,1,0,14.0,0,0,31.45,0,0,1
37471,0,3,1,69.0,0,0,5.73,0,0,1
37472,1,3,0,37.0,0,0,26.55,1,0,0
37473,0,3,1,43.0,0,1,78.35,1,0,0
37474,1,2,0,36.0,0,0,7.72,0,0,1
37475,1,3,0,22.0,0,0,9.23,0,0,1
37476,0,1,1,38.0,1,0,367.62,0,0,1
37477,1,2,0,5.0,1,1,15.01,0,0,1
37478,1,1,0,40.0,0,0,31.99,0,0,1
37479,0,3,1,50.0,2,0,9.3,0,0,1
37480,1,1,0,56.0,0,0,59.74,1,0,0
37481,0,1,1,34.0,0,0,198.3,1,0,0
37482,0,3,1,53.0,2,0,22.47,0,0,1
37483,0,2,0,21.0,1,1,36.06,0,0,1
37484,0,3,1,27.0,0,0,8.35,0,0,1
37485,1,2,1,24.0,1,1,12.17,0,0,1
37486,0,3,0,74.0,0,2,30.09,0,0,1
37487,1,1,0,45.0,2,0,31.61,1,0,0
37488,0,1,1,58.0,2,0,25.07,0,0,1
37489,0,3,1,26.0,0,0,8.95,0,0,1
37490,0,2,1,26.0,0,0,28.71,0,0,1
37491,0,3,1,15.0,0,0,18.75,0,0,1
37492,1,2,0,38.0,0,1,25.7,0,0,1
37493,0,2,1,22.0,0,0,10.08,0,0,1
37494,0,3,1,0.67,1,1,10.1,0,0,1
37495,1,3,0,28.0,3,0,12.51,0,0,1
37496,0,3,0,0.25,1,2,26.54,0,0,1
37497,1,3,0,8.0,0,0,7.47,0,0,1
37498,0,3,1,20.0,1,2,67.76,0,0,1
37499,0,1,0,60.0,0,0,246.13,0,1,0
37500,0,2,0,6.0,0,0,16.87,0,0,1
37501,1,3,0,8.0,0,0,7.29,1,0,0
37502,0,3,1,20.0,1,0,7.76,0,0,1
37503,0,2,1,45.0,0,0,9.09,0,0,1
37504,1,2,1,18.0,0,0,5.54,0,0,1
37505,0,3,0,6.0,1,1,22.56,0,0,1
37506,0,1,1,20.0,0,1,11.07,0,0,1
37507,0,2,1,73.0,0,0,10.92,0,0,1
37508,0,3,0,38.0,0,0,8.1,0,0,1
37509,1,1,0,67.0,0,0,257.31,0,0,1
37510,1,3,0,64.0,0,0,97.74,1,0,0
37511,1,2,1,26.0,1,0,10.36,0,0,1
37512,0,2,0,33.0,0,0,15.18,0,0,1
37513,1,1,1,43.0,0,0,24.97,1,0,0
37514,0,2,1,6.0,0,0,7.73,0,0,1
37515,1,2,0,3.0,1,1,28.98,0,0,1
37516,1,1,0,59.0,0,0,31.92,0,0,1
37517,0,1,1,23.0,1,0,8.77,0,0,1
37518,1,1,0,50.0,0,0,191.52,1,0,0
37519,1,3,1,38.0,1,0,8.94,0,0,1
37520,0,3,1,55.0,0,0,9.49,0,0,1
37521,0,2,1,18.0,0,0,9.06,0,0,1
37522,0,1,0,31.0,3,0,19.54,0,0,1
37523,0,3,1,38.0,2,0,22.15,0,0,1
37524,1,3,0,54.0,0,0,6.28,1,0,0
37525,1,2,1,50.0,0,1,30.66,0,0,1
37526,0,3,1,22.0,0,2,9.65,0,0,1
37527,1,3,0,57.0,0,0,7.85,0,0,1
37528,1,1,0,51.0,0,0,133.35,1,0,0
37529,1,2,0,25.0,0,1,71.0,0,0,1
37530,0,3,1,60.0,0,0,9.23,0,0,1
37531,0,3,0,10.0,0,1,8.98,0,0,1
37532,0,1,1,34.0,0,0,152.38,0,0,1
37533,1,2,0,32.0,0,0,9.14,0,0,1
37534,1,1,0,38.0,1,0,489.31,1,0,0
37535,0,1,0,56.0,0,0,24.49,0,1,0
37536,1,2,0,29.0,1,1,31.18,0,0,1
37537,1,3,1,62.0,0,0,21.79,0,0,1
37538,0,3,1,54.0,0,0,29.51,0,0,1
37539,1,1,0,68.0,0,1,233.64,1,0,0
37540,0,3,0,72.0,0,0,30.84,0,0,1
37541,1,2,1,24.0,0,0,27.37,0,1,0
37542,0,3,1,60.0,4,0,21.38,0,0,1
37543,0,1,0,56.0,1,0,31.28,0,1,0
37544,0,3,0,57.0,0,0,9.49,0,1,0
37545,0,3,1,36.0,0,0,10.29,0,0,1
37546,0,3,1,49.0,0,0,10.06,0,0,1
37547,1,1,1,33.0,1,2,67.57,1,0,0
37548,1,1,1,54.0,0,1,132.83,1,0,0
37549,1,2,0,56.0,0,0,28.0,0,0,1
37550,1,3,0,8.0,0,1,8.45,0,0,1
37551,1,1,1,24.0,0,0,27.17,0,0,1
37552,1,2,1,2.0,4,1,28.05,0,0,1
37553,1,1,0,41.0,2,0,201.04,0,0,1
37554,0,2,1,50.0,0,0,23.53,0,0,1
37555,0,2,0,62.0,1,2,63.87,0,0,1
37556,0,1,0,54.0,0,2,28.37,0,0,1
37557,1,3,0,57.0,0,2,20.12,0,0,1
37558,0,3,1,24.0,0,0,8.2,0,0,1
37559,0,3,1,48.0,1,0,32.37,0,0,1
37560,0,1,0,49.0,2,2,93.02,0,1,0
37561,1,1,0,44.0,0,0,55.58,0,1,0
37562,0,2,1,22.0,2,0,27.81,0,0,1
37563,0,2,1,31.0,0,0,7.69,0,0,1
37564,1,1,0,59.0,0,0,24.72,0,0,1
37565,0,1,1,54.0,0,0,137.59,0,0,1
37566,1,1,0,60.0,0,0,30.52,0,0,1
37567,1,3,1,42.0,1,1,78.82,0,0,1
37568,0,3,1,9.0,1,1,30.21,0,0,1
37569,0,2,1,32.0,0,0,12.97,0,0,1
37570,0,3,0,54.0,0,0,5.44,0,0,1
37571,1,2,0,47.0,0,0,9.44,0,0,1
37572,0,3,1,59.0,0,0,8.98,0,0,1
37573,1,1,0,66.0,0,0,24.77,0,1,0
37574,1,2,1,3.0,1,1,31.88,1,0,0
37575,0,3,1,28.0,1,0,27.18,0,0,1
37576,1,1,0,38.0,2,2,65.57,0,0,1
37577,1,2,0,71.0,0,0,10.07,1,0,0
37578,0,3,1,9.0,0,0,7.12,0,0,1
37579,0,2,1,38.0,0,0,11.11,0,0,1
37580,1,1,0,55.0,0,0,204.99,1,0,0
37581,0,3,0,29.0,0,0,12.23,0,0,1
37582,1,3,1,23.0,0,0,12.35,0,0,1
37583,0,1,1,34.0,1,3,27.32,0,0,1
37584,0,3,0,28.0,0,0,9.0,0,0,1
37585,0,3,1,25.0,0,0,11.99,0,0,1
37586,1,3,1,46.0,0,0,7.31,0,0,1
37587,0,2,1,22.0,0,0,8.74,0,0,1
37588,1,1,0,57.0,0,1,32.04,0,0,1
37589,0,3,1,21.0,0,0,8.45,0,0,1
37590,0,3,1,29.0,0,0,9.84,0,0,1
37591,0,1,0,44.0,1,3,25.5,0,0,1
37592,1,2,0,60.0,0,0,26.73,0,0,1
37593,0,1,0,44.0,1,2,68.45,1,0,0
37594,0,1,1,31.0,1,1,29.9,0,0,1
37595,1,3,0,11.0,3,0,21.13,0,0,1
37596,0,2,1,51.0,0,0,31.43,0,0,1
37597,1,1,0,19.0,1,2,223.6,1,0,0
37598,1,1,0,74.0,0,1,10.73,0,1,0
37599,0,3,1,55.0,0,1,3.63,0,0,1
37600,0,1,1,31.0,1,1,32.9,0,0,1
37601,1,2,1,23.0,0,0,27.39,0,0,1
37602,0,1,1,19.0,0,0,69.61,1,0,0
37603,1,2,0,38.0,4,1,31.21,0,0,1
37604,1,3,1,52.0,0,0,8.71,0,0,1
37605,0,1,0,61.0,0,0,54.61,0,0,1
37606,0,3,1,28.0,0,0,10.12,0,0,1
37607,0,3,1,46.0,0,0,8.35,1,0,0
37608,1,2,0,42.0,2,0,27.14,0,0,1
37609,1,3,0,39.0,0,2,25.81,0,0,1
37610,0,3,1,38.0,0,0,10.34,0,0,1
37611,0,3,1,5.0,0,0,30.51,0,0,1
37612,1,1,0,47.0,0,2,210.23,0,0,1
37613,0,3,1,38.0,3,0,10.61,0,0,1
37614,0,1,0,73.0,0,0,94.14,0,1,0
37615,1,2,0,57.0,0,1,26.25,0,1,0
37616,1,2,1,61.0,2,0,28.96,0,0,1
37617,1,2,0,52.0,0,0,11.84,0,0,1
37618,1,1,1,43.0,1,0,328.34,0,0,1
37619,1,2,0,73.0,0,0,28.1,0,0,1
37620,0,2,0,66.0,0,9,106.68,0,0,1
37621,0,2,1,26.0,1,2,82.17,0,0,1
37622,1,2,0,73.0,2,1,10.92,1,0,0
37623,1,1,0,64.0,0,0,181.12,1,0,0
37624,0,3,1,50.0,0,0,10.54,0,0,1
37625,1,2,1,17.0,0,1,8.69,0,0,1
37626,0,1,1,24.0,0,0,24.71,0,0,1
37627,0,1,0,71.0,0,0,24.02,0,0,1
37628,0,2,1,21.0,0,0,12.24,0,0,1
37629,1,3,0,67.0,0,0,6.0,0,0,1
37630,1,1,0,60.0,0,0,59.14,0,1,0
37631,1,2,0,28.0,0,0,7.13,0,0,1
37632,0,3,1,61.0,0,0,9.58,0,0,1
37633,0,1,1,21.0,2,0,66.07,1,0,0
37634,1,1,0,15.0,0,0,59.12,0,1,0
37635,1,1,1,52.0,0,0,216.49,1,0,0
37636,0,3,1,59.0,0,0,7.32,0,0,1
37637,1,3,1,19.0,0,0,9.32,1,0,0
37638,0,1,1,38.0,1,2,27.3,1,0,0
37639,0,3,0,44.0,0,0,6.47,0,0,1
37640,1,1,1,42.0,0,0,29.13,1,0,0
37641,0,1,1,38.0,0,1,28.19,0,0,1
37642,1,3,1,3.0,0,0,10.27,0,0,1
37643,1,1,0,50.0,0,0,117.7,1,0,0
37644,1,1,1,38.0,0,1,59.78,0,0,1
37645,0,1,1,28.0,1,1,67.34,0,0,1
37646,1,1,1,69.0,0,2,27.47,0,1,0
37647,1,1,0,56.0,2,0,11.88,1,0,0
37648,0,1,0,65.0,0,0,288.98,0,1,0
37649,0,1,1,52.0,2,0,54.79,0,0,1
37650,0,1,1,43.0,2,0,64.63,0,0,1
37651,0,1,0,61.0,0,0,25.77,1,0,0
37652,0,3,1,64.0,3,0,14.75,0,0,1
37653,0,3,0,0.83,1,2,69.11,0,0,1
37654,0,3,1,33.0,0,0,10.85,0,0,1
37655,0,3,1,40.0,0,1,75.69,0,0,1
37656,0,2,0,30.0,1,0,6.79,0,1,0
37657,0,2,0,36.0,0,0,8.4,0,1,0
37658,1,2,1,30.0,0,0,30.64,0,0,1
37659,0,3,0,4.0,1,2,79.46,0,0,1
37660,0,3,1,22.0,0,0,10.12,0,0,1
37661,1,2,0,70.0,0,0,24.53,0,1,0
37662,1,2,0,70.0,0,0,31.23,0,0,1
37663,1,3,0,22.0,0,0,9.29,0,0,1
37664,0,2,1,40.0,0,0,30.83,0,0,1
37665,1,1,0,47.0,1,0,175.5,1,0,0
37666,0,3,0,24.0,0,4,11.63,0,0,1
37667,1,1,0,52.0,0,1,35.01,0,0,1
37668,0,1,1,55.0,0,0,9.35,1,0,0
37669,1,1,1,48.0,8,0,510.21,1,0,0
37670,0,3,1,19.0,0,0,9.65,0,0,1
37671,0,3,0,29.0,0,0,6.04,0,0,1
37672,1,1,1,33.0,0,0,111.06,1,0,0
37673,0,1,1,33.0,0,0,27.1,0,0,1
37674,0,2,1,55.0,0,0,6.85,0,0,1
37675,0,1,1,21.0,0,0,58.31,0,0,1
37676,0,1,1,55.0,2,0,107.29,0,0,1
37677,0,1,0,57.0,0,2,105.99,0,0,1
37678,1,2,1,24.0,0,0,8.69,1,0,0
37679,1,2,0,9.0,2,1,27.65,1,0,0
37680,0,2,1,30.0,0,0,10.37,0,0,1
37681,1,3,0,48.0,0,1,10.86,1,0,0
37682,1,2,0,65.0,0,0,7.83,0,0,1
37683,1,3,1,50.0,0,0,7.53,0,0,1
37684,0,3,1,22.0,0,0,27.04,0,0,1
37685,0,3,0,56.0,0,0,7.46,0,0,1
37686,0,3,1,51.0,0,0,8.95,0,0,1
37687,0,3,0,22.0,1,2,29.62,0,0,1
37688,0,3,0,43.0,0,5,10.84,0,0,1
37689,0,3,1,60.0,0,0,5.04,0,0,1
37690,0,3,1,33.0,0,0,9.35,0,0,1
37691,1,3,0,60.0,0,1,27.87,0,0,1
37692,0,1,1,48.0,0,0,32.68,0,0,1
37693,0,1,1,48.0,1,0,29.31,0,0,1
37694,0,3,1,22.0,0,0,6.48,0,0,1
37695,0,3,1,54.0,0,0,8.96,0,0,1
37696,1,1,0,32.0,1,0,50.76,0,0,1
37697,1,1,0,40.0,1,1,264.32,0,0,1
37698,0,1,1,22.0,0,1,72.33,0,0,1
37699,0,2,1,53.0,0,0,24.37,0,0,1
37700,1,1,1,48.0,2,0,95.15,0,0,1
37701,1,1,1,45.0,1,0,63.86,0,0,1
37702,0,2,1,54.0,0,0,8.95,0,0,1
37703,0,3,1,34.0,0,0,7.85,0,0,1
37704,0,1,1,35.0,0,2,68.55,1,0,0
37705,0,3,1,24.0,0,0,7.14,0,1,0
37706,1,2,0,42.0,0,0,31.7,1,0,0
37707,1,1,0,45.0,0,0,23.47,0,0,1
37708,0,2,1,44.0,0,0,9.17,0,0,1
37709,0,3,1,56.0,0,0,6.02,0,0,1
37710,0,3,1,60.0,0,0,8.86,0,0,1
37711,0,2,0,66.0,0,0,35.1,1,0,0
37712,1,3,1,59.0,1,1,84.41,0,0,1
37713,0,2,1,71.0,0,1,23.86,0,0,1
37714,0,2,0,26.0,1,0,9.37,0,0,1
37715,0,2,1,61.0,0,0,21.58,0,0,1
37716,1,1,0,38.0,0,0,72.52,0,1,0
37717,1,2,0,31.0,0,0,13.06,1,0,0
37718,1,2,0,26.0,1,0,106.09,0,1,0
37719,1,1,0,50.0,1,0,48.9,0,1,0
37720,1,2,0,55.0,0,0,27.97,1,0,0
37721,0,3,1,69.0,0,0,10.41,0,0,1
37722,1,1,0,63.0,0,0,24.03,1,0,0
37723,0,3,1,27.0,0,0,29.63,0,0,1
37724,1,2,0,37.0,0,1,30.03,0,0,1
37725,0,2,1,31.0,0,0,24.21,0,0,1
37726,1,2,0,7.0,1,2,33.1,1,0,0
37727,0,3,1,42.0,0,0,7.73,1,0,0
37728,1,2,0,6.0,1,1,33.29,0,0,1
37729,0,3,1,43.0,0,0,24.49,0,0,1
37730,0,3,1,4.0,1,2,75.45,1,0,0
37731,1,3,0,61.0,0,1,27.76,1,0,0
37732,1,2,0,44.0,0,0,13.53,1,0,0
37733,1,1,0,51.0,0,0,27.66,1,0,0
37734,1,2,0,22.0,1,0,26.93,0,0,1
37735,0,3,0,6.0,1,2,29.37,0,0,1
37736,1,3,1,7.0,3,1,24.83,0,0,1
37737,0,3,1,21.0,0,0,11.29,0,0,1
37738,0,1,1,52.0,0,0,21.35,0,0,1
37739,1,1,0,44.0,1,1,9.21,1,0,0
37740,0,3,0,32.0,0,0,10.58,0,0,1
37741,0,3,1,32.0,2,0,29.83,0,0,1
37742,1,1,0,59.0,0,0,297.05,0,0,1
37743,0,2,1,58.0,1,0,11.02,0,0,1
37744,1,1,1,47.0,0,0,56.1,1,0,0
37745,0,1,1,43.0,0,0,29.28,0,0,1
37746,0,2,1,59.0,0,0,8.28,1,0,0
37747,0,3,1,31.0,0,0,4.99,0,0,1
37748,0,3,1,33.0,0,0,5.75,0,0,1
37749,0,3,1,22.0,0,0,9.39,0,0,1
37750,0,1,1,32.0,1,0,137.06,0,0,1
37751,0,3,1,23.0,0,0,10.05,0,0,1
37752,0,1,1,26.0,1,0,121.88,0,0,1
37753,1,1,1,24.0,1,0,226.84,1,0,0
37754,0,3,1,25.0,0,0,27.6,0,0,1
37755,1,1,1,54.0,0,0,57.16,1,0,0
37756,0,3,1,24.0,0,0,6.42,0,0,1
37757,1,3,0,38.0,1,2,32.12,0,0,1
37758,0,3,1,24.0,0,0,20.82,0,0,1
37759,0,2,1,8.0,1,0,10.69,0,0,1
37760,0,3,0,9.0,1,1,30.61,1,0,0
37761,0,1,0,44.0,1,2,40.32,0,0,1
37762,0,2,1,37.0,0,0,5.56,0,0,1
37763,0,2,0,5.0,1,1,84.57,0,0,1
37764,1,3,1,24.0,0,0,9.4,0,0,1
37765,0,1,1,52.0,1,2,76.98,0,0,1
37766,0,1,0,38.0,3,5,141.87,0,0,1
37767,1,1,0,27.0,0,0,32.31,1,0,0
37768,0,1,1,47.0,0,0,66.06,0,0,1
37769,1,1,0,38.0,0,0,30.7,1,0,0
37770,0,3,1,26.0,0,0,10.19,0,0,1
37771,0,3,0,23.0,0,1,13.43,0,0,1
37772,0,1,1,32.0,1,2,79.5,0,0,1
37773,0,3,1,29.0,0,0,7.93,0,0,1
37774,1,2,0,22.0,0,0,26.19,0,0,1
37775,0,3,1,25.0,0,0,28.81,0,0,1
37776,0,2,1,33.0,0,0,29.87,0,0,1
37777,1,3,1,18.0,0,0,5.74,0,0,1
37778,1,1,1,27.0,0,0,78.03,1,0,0
37779,0,3,1,22.0,0,0,8.03,0,0,1
37780,0,1,1,19.0,1,0,30.93,0,0,1
37781,1,1,0,51.0,0,0,290.64,0,1,0
37782,1,1,1,31.0,1,1,32.56,0,0,1
37783,1,3,0,59.0,0,0,7.67,0,0,1
37784,1,1,0,68.0,1,1,31.06,1,0,0
37785,0,3,0,45.0,0,0,13.17,0,0,1
37786,1,2,0,45.0,0,0,28.16,0,0,1
37787,0,3,1,32.0,0,0,7.78,0,0,1
37788,1,1,0,23.0,0,0,10.83,1,0,0
37789,0,2,0,30.0,3,0,10.06,0,0,1
37790,0,3,1,8.0,0,0,10.76,0,0,1
37791,1,2,0,47.0,0,0,25.56,1,0,0
37792,0,3,0,21.0,0,0,8.15,0,0,1
37793,0,1,1,45.0,0,0,12.05,1,0,0
37794,1,1,0,66.0,2,0,90.52,1,0,0
37795,0,1,0,50.0,0,0,7.0,0,1,0
37796,1,1,0,42.0,0,0,118.36,0,1,0
37797,0,3,0,41.0,0,0,8.71,0,0,1
37798,0,1,0,60.0,1,0,74.94,0,1,0
37799,0,3,1,31.0,0,0,10.29,0,0,1
37800,0,1,1,52.0,1,0,81.36,0,0,1
37801,0,2,1,49.0,0,0,7.55,1,0,0
37802,0,3,1,29.0,0,0,12.01,0,0,1
37803,1,1,0,37.0,0,0,30.03,1,0,0
37804,0,2,1,16.0,2,2,30.05,0,0,1
37805,0,3,1,33.0,0,0,11.23,0,0,1
37806,1,1,1,35.0,1,0,26.31,0,0,1
37807,1,3,1,64.0,0,0,9.68,1,0,0
37808,0,2,0,54.0,0,1,9.35,0,0,1
37809,0,3,1,26.0,0,0,7.63,0,0,1
37810,0,3,1,35.0,0,0,8.76,0,0,1
37811,0,3,1,6.0,2,2,57.79,0,0,1
37812,0,3,1,47.0,0,0,7.9,0,0,1
37813,0,2,1,55.0,0,0,29.26,0,0,1
37814,0,2,1,37.0,0,0,7.08,0,0,1
37815,0,3,1,55.0,0,0,11.04,0,0,1
37816,0,3,1,32.0,0,0,11.01,0,0,1
37817,0,2,0,6.0,2,0,24.03,0,0,1
37818,0,1,1,47.0,1,0,27.06,0,0,1
37819,0,3,1,31.0,0,0,7.66,0,0,1
37820,1,2,0,33.0,0,0,30.89,0,0,1
37821,1,3,1,37.0,0,0,10.7,0,0,1
37822,0,3,1,33.0,0,0,7.11,0,0,1
37823,0,2,0,27.0,0,0,52.68,0,0,1
37824,1,1,1,58.0,0,0,118.64,0,1,0
37825,0,3,1,38.0,0,0,8.85,0,0,1
37826,0,1,1,57.0,0,0,31.8,1,0,0
37827,0,2,1,43.0,0,0,9.44,0,0,1
37828,0,1,0,27.0,0,2,206.71,1,0,0
37829,0,1,1,55.0,1,2,47.01,0,0,1
37830,1,2,1,7.0,1,0,28.63,1,0,0
37831,0,3,1,24.0,0,0,8.2,0,0,1
37832,0,3,0,38.0,3,0,12.95,0,0,1
37833,1,1,1,48.0,1,0,182.8,1,0,0
37834,1,1,0,58.0,0,0,30.62,0,0,1
37835,0,2,1,39.0,0,0,27.7,0,0,1
